id;model;msnbc;msnemb;OBCN;registeredDate;gpsId;qrCode;station.id;station.name;status;states;Lock RSOC;Lock voltage;location;lastCheckUp;totalTripsSinceLastCheckUp;tripsDurationSinceLastCheckUp;lastReportDate;totalTrips;tripsDurationTotal;Battery voltage;Battery temperature;Battery RSOC;Battery current;Motor odometer;custom1;Lock ID;Lock IMEI;Lock UICCID;Lock Status;Lock firmware;BCU firmware;Battery Firmware;Motor Firmware;nfcTagUid;Abandoned;Misparked;Last GPS Position;Last GPS Position Date;BCU Serial Number
5127;FIT;T2522;00001B088E13500304E0;S/N 002025;3/11/2021 10:28;;NBFEZB;581;011 - PLAZA BOEDO;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;20/7/2025 19:00;0;0;20/7/2025 19:00;3210;3860655;;;;;;;;;;;;;;;;false;false;-34.621951534228664, -58.41236636567611;20/7/2025 19:00;
5144;FIT;T2539;0000B802B108000304E0;S/N 001167;3/11/2021 10:28;;NNQQLE;361;258 - Plaza J.J. Paso;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5148;FIT;T2543;0000AB03D016500304E0;S/N 001283;3/11/2021 10:28;;NEHWRE;83;083 - Paraná;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;14/7/2025 04:38;12;11775;18/7/2025 15:08;4000;4671751;;;;;;;;;;;;;;;;false;false;-34.603269, -58.3893728;18/7/2025 15:08;
5164;FIT;T2559;000091AACE16500304E0;S/N 001785;3/11/2021 10:28;;NBSETG;64;064 - RIOBAMBA;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;11/7/2025 03:45;14;6065;15/7/2025 20:36;3413;3983774;;;;;;;;;;;;;;;;false;false;-34.5936508, -58.3941087;15/7/2025 20:36;
5196;FIT;T2591;0000CFF3F450000304E0;S/N 001340;16/11/2021 09:58;;NRJKMK;471;173 - EL LIBERTADOR;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;11/7/2025 03:48;21;20776;21/7/2025 09:46;2888;7866106;;;;;;;;;;;;;;;;false;false;-34.5947293, -58.5033086;21/7/2025 09:46;
5239;FIT;T2634;00004D518E13500304E0;S/N  000854;16/11/2021 09:58;;NUKSJD;89;089 - Cabello;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;12/7/2025 07:57;34;46033;18/7/2025 16:47;3120;7192358;;;;;;;;;;;;;;;;false;false;-34.5825475, -58.4056671;18/7/2025 16:47;
5258;FIT;T2653;0000193FC950000304E0;S/N 001358;16/11/2021 09:58;;NOVUHH;515;294 - PLAZOLETA RÍO DE LA PLATA;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;16/7/2025 03:54;15;11018;20/7/2025 16:16;3393;4869495;;;;;;;;;;;;;;;;false;false;-34.57424606980564, -58.41465533223049;20/7/2025 16:16;
5287;FIT;T2682;00002E59C950000304E0;S/N 001880;16/11/2021 09:58;;NQJYQI;187;261 - QUINTEROS LIDORO;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5288;FIT;T2683;000089938D13500304E0;S/N 001980;16/11/2021 09:58;;NXOQRF;3;003 - ADUANA;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5295;FIT;T2690;000067AFD416500304E0;S/N 001357;16/11/2021 09:58;;NWKQYJ;153;153 - JUAN MANUEL DE BLANES;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;14/7/2025 07:57;3;2558;18/7/2025 02:26;1402;1770361;;;;;;;;;;;;;;;;false;false;-34.6310284, -58.36288800000001;18/7/2025 02:26;
5328;FIT;T2721;000030022C10500304E0;S/N 002855;19/1/2022 17:08;;NWJNZD;65;065 - Julián Álvarez;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;14/7/2025 18:08;25;37988;20/7/2025 19:29;4188;4999312;;;;;;;;;;;;;;;;false;false;-34.5873124, -58.4157873;20/7/2025 19:29;
5330;FIT;T2723;00003A8F8D13500304E0;S/N 003288;19/1/2022 17:08;;NJHXSG;539;115 - JUAN DE GARAY;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;21/7/2025 07:00;0;0;21/7/2025 07:00;3367;4403873;;;;;;;;;;;;;;;;false;false;-34.626972970573625, -58.38060147088622;21/7/2025 07:00;
5353;FIT;T2746;000039548E13500304E0;S/N 002854;19/1/2022 17:08;;FVIDTG;144;144 - PUEYRREDÓN;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;7/7/2025 09:20;15;6250;17/7/2025 12:41;4541;4877545;;;;;;;;;;;;;;;;false;false;-34.6018744, -58.4060944;17/7/2025 12:40;
5358;FIT;T2751;000007082C10500304E0;S/N 001550;19/1/2022 17:08;;NNPFLH;;;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5372;FIT;T2765;00003E032C10500304E0;S/N 002961;19/1/2022 17:08;;NZNCGE;301;309 - UTN II;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5386;FIT;T2779;0000D3288D13500304E0;S/N 004031;19/1/2022 17:08;;NZNTEC;80;080 - VALLE;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5419;FIT;T2812;00009E9C2B10500304E0;S/N 003123;19/1/2022 17:08;;NVMDVG;234;344 - UNIVERSIDAD DI TELLA;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;16/7/2025 11:14;5;20935;20/7/2025 21:18;3045;4362837;;;;;;;;;;;;;;;;false;false;-34.54723249654352, -58.446801641133796;20/7/2025 21:18;
5452;FIT;T2845;00005C342B10500304E0;S7N 002790;19/1/2022 17:08;;NHJHYG;373;265 - Plaza Exodo Jujeño;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;16/7/2025 03:55;3;1408;19/7/2025 15:39;3594;4331665;;;;;;;;;;;;;;;;false;false;-34.582336918286785, -58.48108314683206;19/7/2025 15:39;
5469;FIT;T2862;0000F7018E13500304E0;S/N 001005;19/1/2022 17:08;;NOUZSK;32;032 - Catedral;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;8/7/2025 11:32;26;38252;17/7/2025 12:01;4018;4989975;;;;;;;;;;;;;;;;false;false;-34.60674458045258, -58.37365550287732;17/7/2025 12:01;
5511;FIT;T2905;000043062C10500304E0;S/N 001053;27/1/2022 17:00;;NUVUDK;545;141 - DEL BARCO CENTENERA;WRENCH_PRESSED;WRENCH_PRESSED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5512;FIT;T2906;0000A7028E13500304E0;S/N 003931;27/1/2022 17:00;;NPMSGK;38;038 - Plaza Libertad;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;8/7/2025 03:45;5;5644;18/7/2025 09:49;3883;4845692;;;;;;;;;;;;;;;;false;false;-34.5970497, -58.3828403;18/7/2025 09:49;
5514;FIT;T2908;00002F1B2C10500304E0;S/N 004041;27/1/2022 17:00;;NNOEKC;546;143 - COMUNA 7;WRENCH_PRESSED;WRENCH_PRESSED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5517;FIT;T2911;0000725E8E13500304E0;S/N 002784;27/1/2022 17:00;;NOTJWJ;590;392 - CHARCAS;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;8/7/2025 11:32;34;53026;21/7/2025 14:02;3163;7103946;;;;;;;;;;;;;;;;false;false;-34.58686608967169, -58.42142570059433;21/7/2025 14:02;
5518;FIT;T2912;0000469D8D13500304E0;S/N 004000;27/1/2022 17:00;;NOZNFJ;148;323 - Parque Avellaneda II;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;17/7/2025 15:12;3;750;18/7/2025 18:24;3456;4090142;;;;;;;;;;;;;;;;false;false;-34.6451767192088, -58.484555279762255;18/7/2025 18:24;
5533;FIT;T2928;00005C1FB108000304E0;S/N 002826;27/1/2022 17:00;;NZYBCJ;99;099 - Malabia;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;13/7/2025 06:48;27;25836;21/7/2025 13:21;2200;2591553;;;;;;;;;;;;;;;;false;false;-34.5960961, -58.435408;21/7/2025 13:21;
5543;FIT;T2938;00009F8D8D13500304E0;S/N 002812;27/1/2022 17:00;;NVYYQJ;324;280 - JURAMENTO;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;16/7/2025 03:55;5;4083;18/7/2025 17:59;3883;6434877;;;;;;;;;;;;;;;;false;false;-34.578933, -58.4840556;18/7/2025 17:59;
5547;FIT;T2942;000005348D13500304E0;S/N 003026;27/1/2022 17:00;;NCYVQB;281;350 - Plaza Irlanda;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;6/7/2025 10:01;58;77022;20/7/2025 15:58;3554;4723880;;;;;;;;;;;;;;;;false;false;-34.613778, -58.458315;20/7/2025 15:58;
5553;FIT;T2948;0000CC378D13500304E0;S/N 003369;27/1/2022 17:00;;NZFYXB;468;084 - TEATRO PICADERO;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;11/7/2025 20:11;6;14480;14/7/2025 12:20;3174;4701010;;;;;;;;;;;;;;;;false;false;-34.6042288, -58.3937375;19/7/2025 15:20;
5575;FIT;T2970;0000FF482C10500304E0;S/N 002927;27/1/2022 17:00;;NBNMYI;525;317 - ESCUELA RAGGIO;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5589;FIT;T2985;00007720B108000304E0;S/N 003338;27/1/2022 17:00;;NLFUVE;25;025 - Plaza Guemes;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;14/7/2025 18:08;10;84680;20/7/2025 16:31;3278;4144957;;;;;;;;;;;;;;;;false;false;-34.5894269, -58.4161178;20/7/2025 16:31;
5600;FIT;T2996;00004C3E2B10500304E0;S/N 003394;27/1/2022 17:00;;NDOGNE;96;096 - Carlos Gardel;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7265;FIT;T4702;000081E8D016500304E0;R000873;13/9/2024 10:40;;NBLUHC;210;335 - General Urquiza;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;15/7/2025 10:07;5;3404;19/7/2025 22:02;1166;1456009;;;;;;;;;;;;;;;;false;false;-34.5722091712574, -58.41217922222901;18/7/2025 13:15;
7269;FIT;T4705;00001F9ED516500304E0;R005418;19/9/2024 14:26;;NEWFFE;86;086 - SAAVEDRA;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;15/7/2025 17:48;1;468;16/7/2025 18:31;995;1250779;;;;;;;;;;;;;;;;false;false;-34.6212681, -58.4016808;16/7/2025 18:31;
7274;FIT;T4708;00004028D516500304E0;R004878;19/9/2024 14:27;;NYJFIH;444;061 - Ministerio de Economia;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;12/7/2025 19:00;12;11193;17/7/2025 11:42;857;1062686;;;;;;;;;;;;;;;;false;false;-34.608936, -58.370716;17/7/2025 11:42;
7297;FIT;T4732;0000C587D516500304E0;R103;24/9/2024 18:17;;NTIWZJ;473;216 - EMILIO LAMARCA;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7349;FIT;T4783;0000CFD1E316500304E0;R005158;15/11/2024 12:35;;NHOGCE;253;383 - BOEDO Y VENEZUELA;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;12/7/2025 09:13;25;15866;19/7/2025 04:05;757;892023;;;;;;;;;;;;;;;;false;false;-34.6163544, -58.4170737;19/7/2025 04:05;
7355;FIT;T4791;00001FABD416500304E0;R003070;15/11/2024 12:35;;NPHHZK;203;108 - Usina del Arte;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;11/7/2025 08:37;1;2;17/7/2025 09:12;782;932131;;;;;;;;;;;;;;;;false;false;-34.628757, -58.356259;17/7/2025 09:12;
7359;FIT;T4790;00008C212717500304E0;R135;18/11/2024 08:04;;NPITXK;427;397 - PARQUE SANTOJANNI;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7365;FIT;T4801;0000B7F98D13500304E0;;9/12/2024 11:32;;NWFGLJ;281;350 - Plaza Irlanda;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;12/7/2025 17:41;4;5419;20/7/2025 17:52;674;1062933;;;;;;;;;;;;;;;;false;false;-34.613778, -58.458315;20/7/2025 17:52;
7388;FIT;T4826;000099B46517500304E0;;21/1/2025 14:23;;NVIBDH;248;346 - Plaza Zapiola;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;8/7/2025 10:58;22;23466;20/7/2025 19:05;563;795757;;;;;;;;;;;;;;;;false;false;-34.573522, -58.474635;20/7/2025 19:05;
7392;FIT;T4831;00009BA6D216500304E0;;21/1/2025 14:23;;NUMTTF;164;164 - FACULTAD DE INGENIERIA;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7406;FIT;T4846;0000274ED516500304E0;;21/1/2025 14:24;;NVCYWF;273;223 - GAINZA;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;19/7/2025 19:34;0;0;19/7/2025 19:34;261;319312;;;;;;;;;;;;;;;;false;false;-34.616758, -58.446751;19/7/2025 19:34;
7421;FIT;T4857;00007CF55317500304E0;;31/1/2025 15:14;;NTPCVC;525;317 - ESCUELA RAGGIO;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7423;FIT;T4859;0000A790D516500304E0;;31/1/2025 15:14;;NHIKLE;324;280 - JURAMENTO;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;18/7/2025 03:50;7;10599;20/7/2025 11:45;467;532082;;;;;;;;;;;;;;;;false;false;-34.578933, -58.4840556;20/7/2025 11:45;
7428;FIT;T4866;0000EAEFD416500304E0;;31/1/2025 15:15;;NHMHEE;234;344 - UNIVERSIDAD DI TELLA;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;13/7/2025 11:41;11;8225;18/7/2025 13:53;381;357446;;;;;;;;;;;;;;;;false;false;-34.54723249654352, -58.446801641133796;18/7/2025 13:53;
6454;FIT;T3505;0000AB02D016500304E0;S/N 006030;29/5/2023 18:31;;NFDOHC;91;091 - Pasco;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;15/7/2025 09:27;13;21317;21/7/2025 00:29;2388;3035215;;;;;;;;;;;;;;;;false;false;-34.6174482, -58.397602;21/7/2025 00:29;
6468;FIT;T3519;00002A3FD116500304E0;S/N 006376;29/5/2023 18:31;;NEWWCE;481;369 - PLAZA LARRAZABAL;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6476;FIT;T3527;00000245D116500304E0;S/N 006502;29/5/2023 18:31;;NEXQOK;359;250 - Fleni;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6483;FIT;T3582;0000E57CD116500304E0;S/N 006266;29/5/2023 18:31;;NSQLVC;545;141 - DEL BARCO CENTENERA;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6488;FIT;T3602;00005ABAD816500304E0;S/N 006427;29/5/2023 18:31;;NOPNWE;378;215 - HOSPITAL ALVAREZ;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6497;FIT;T3590;0000462FD016500304E0;S/N 006398;29/5/2023 18:31;;NSHLIB;275;256 - PLAZA NORUEGA;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;14/7/2025 00:20;20;18513;21/7/2025 13:26;2636;3001009;;;;;;;;;;;;;;;;false;false;-34.562277, -58.459289;21/7/2025 13:26;
6539;FIT;T3679;00003577D816500304E0;S/N 006241;29/5/2023 18:35;;NUTYJH;175;147 - Constitución;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;12/7/2025 09:45;25;37792;21/7/2025 11:15;1926;2334111;;;;;;;;;;;;;;;;false;false;-34.626851, -58.380707;21/7/2025 11:15;
6544;FIT;T3686;00002D94D016500304E0;S/N 006664;29/5/2023 18:35;;NVGWYD;83;083 - Paraná;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;12/7/2025 10:09;10;8096;18/7/2025 15:07;1972;2299284;;;;;;;;;;;;;;;;false;false;-34.603269, -58.3893728;18/7/2025 15:07;
6590;FIT;T3798;0000A241D116500304E0;S/N 116168;29/5/2023 18:36;;NQRECB;269;260 - SAN MIGUEL DE GARICOITS;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;18/7/2025 15:06;1;2;18/7/2025 15:06;1975;2351855;;;;;;;;;;;;;;;;false;false;-34.577329, -58.457799;18/7/2025 15:06;
6599;FIT;T3803;00002176D016500304E0;S/N 005711;29/5/2023 18:36;;NOKAZB;64;064 - RIOBAMBA;WRENCH_PRESSED;WRENCH_PRESSED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6611;FIT;T3814;00009363D116500304E0;S/N 001548;29/5/2023 18:36;;NRMYJG;48;034 - Colonia Express;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;12/7/2025 19:21;14;10299;21/7/2025 14:40;2175;2611903;;;;;;;;;;;;;;;;false;false;-34.6236397, -58.3632448;21/7/2025 14:40;
6640;FIT;T3820;00003CBED016500304E0;S/N 003028;29/5/2023 18:39;;NJFWLG;423;043 - PLAZA ALBERDI;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;9/7/2025 03:47;16;13356;15/7/2025 13:30;2406;2641129;;;;;;;;;;;;;;;;false;false;-34.559255, -58.487772;15/7/2025 13:30;
6646;FIT;T3830;00001EF9CF16500304E0;S/N 006707;29/5/2023 18:39;;NEJODJ;77;109 - ESTACION PUEYRREDON;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6652;FIT;T3831;0000A094D116500304E0;S/N 005702;29/5/2023 18:39;;NFVWTH;468;084 - TEATRO PICADERO;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;18/7/2025 08:53;0;0;14/7/2025 08:55;1988;2429511;;;;;;;;;;;;;;;;false;false;-34.6042288, -58.3937375;14/7/2025 08:55;
6654;FIT;T3833;00006877D416500304E0;S/N 003960;29/5/2023 18:39;;NHZCTG;278;233 - MONROE;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;15/7/2025 03:43;17;28662;20/7/2025 08:05;2033;2351830;;;;;;;;;;;;;;;;false;false;-34.564122, -58.469813;20/7/2025 08:05;
6655;FIT;T3834;0000FB26D416500304E0;S/N 003904;29/5/2023 18:39;;NKZOGK;169;169 - FACULTAD DE PSICOLOGIA;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;11/7/2025 03:46;23;27233;18/7/2025 15:39;2503;3065700;;;;;;;;;;;;;;;;false;false;-34.613071183327094, -58.41497103862304;18/7/2025 15:39;
6660;FIT;T3840;00008257D016500304E0;S/N 003998;29/5/2023 18:39;;NFDMMD;512;195 - PARQUE CHAS;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;8/7/2025 16:04;41;63377;21/7/2025 14:54;2042;3548033;;;;;;;;;;;;;;;;false;false;-34.5816148, -58.4750569;21/7/2025 14:54;
6681;FIT;T3899;00000335D016500304E0;S/N 005284;29/5/2023 18:40;;NSGYJI;361;258 - Plaza J.J. Paso;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6701;FIT;T3914;00004B18D016500304E0;S/N 005189;29/5/2023 18:40;;NYJZQJ;487;239 - AVENIDA CRAMER;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;6/7/2025 02:46;24;27564;16/7/2025 18:29;2518;3212840;;;;;;;;;;;;;;;;false;false;-34.55813699999999, -58.46725929999999;16/7/2025 18:29;
6721;FIT;T3992;0000F718D016500304E0;S/N 005014;29/5/2023 18:40;;NAMCUK;9;009 - Parque Las Heras;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;10/7/2025 11:33;26;17925;19/7/2025 11:57;2434;2978733;;;;;;;;;;;;;;;;false;false;-34.585443, -58.407741;19/7/2025 11:57;
6722;FIT;T3993;000006DBD016500304E0;S/N 005659;29/5/2023 18:40;;NRUMUF;474;224 - BAIGORRIA;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6728;FIT;T4040;000088A8D216500304E0;S/N 000916;29/5/2023 18:40;;NDTSFI;269;260 - SAN MIGUEL DE GARICOITS;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;8/7/2025 10:05;21;20826;18/7/2025 15:05;2294;2901893;;;;;;;;;;;;;;;;false;false;-34.577329, -58.457799;18/7/2025 15:05;
6733;FIT;T3999;00005A75D116500304E0;S/N 003294;29/5/2023 18:40;;NJZYIH;466;333 - PARQUE DE LA ESTACIÓN;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;17/7/2025 09:55;7;4590;20/7/2025 22:23;2385;2847987;;;;;;;;;;;;;;;;false;false;-34.608096, -58.41183969999999;20/7/2025 22:23;
6750;FIT;T4020;0000CF9CD516500304E0;S/N 000910;29/5/2023 18:40;;NKSZZD;299;221 - CULPINA;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;11/7/2025 07:32;5;17291;20/7/2025 18:17;1951;2356776;;;;;;;;;;;;;;;;false;false;-34.631705, -58.466143;20/7/2025 18:17;
6758;FIT;T4024;0000899BC950000304E0;S/N 001992;29/5/2023 18:40;;NTSTJG;500;235 - COMUNA 13;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6767;FIT;T4090;0000C34BD516500304E0;S/N 005271;29/5/2023 18:40;;NZKBLK;359;250 - Fleni;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6819;FIT;T4449;0000CCBDD016500304E0;S/N 004992;29/5/2023 18:42;;NDXJLF;156;156 - Plaza Alemania;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;14/7/2025 08:30;33;43445;20/7/2025 18:19;2158;2711765;;;;;;;;;;;;;;;;false;false;-34.5775895, -58.4074696;20/7/2025 18:19;
6845;FIT;T3968;00000CE7D716500304E0;S/N 007015;12/7/2023 16:44;;NIALPK;257;264 - Plaza Marcos Sastre;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6856;FIT;T4099;0000D5DED016500304E0;S/N 006071;12/7/2023 16:45;;NZELYF;174;174 - MINISTERIO DE EDUCACION;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;17/7/2025 12:16;5;3512;18/7/2025 16:09;1915;2349081;;;;;;;;;;;;;;;;false;false;-34.597225, -58.391768;18/7/2025 16:09;
6859;FIT;T4124;00006875D116500304E0;S/N 007080;12/7/2023 16:45;;NHCONJ;579;363 - NAZCA;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6886;FIT;T4085;0000F0FFCF16500304E0;S/N 005773;12/7/2023 16:50;;NUHLTE;289;255 - BARRANCAS DE BELGRANO;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6907;FIT;T4212;00005633D016500304E0;S/N 006101;12/7/2023 16:50;;NUNMCI;177;177 -PLANETARIO;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6914;FIT;T4299;0000ABB5D216500304E0;S/N 004878;12/7/2023 16:51;;NAANIC;361;258 - Plaza J.J. Paso;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6917;FIT;T4306;0000E281D516500304E0;S/N 006974;12/7/2023 16:51;;NJATPB;516;368 - PLAZA DE LA SHOÁ;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;6/7/2025 09:59;48;54121;21/7/2025 04:59;1825;2274968;;;;;;;;;;;;;;;;false;false;-34.5709984, -58.4233469;21/7/2025 04:59;
6924;FIT;T4341;0000DC7CD016500304E0;S/N 116282;12/7/2023 16:56;;NSSYTJ;432;187 - Jose Maria Moreno;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;18/7/2025 12:57;1;140;21/7/2025 13:05;1930;2378288;;;;;;;;;;;;;;;;false;false;-34.619879, -58.435801;21/7/2025 13:05;
6945;FIT;T4401;0000145AD416500304E0;S/N 006440;12/7/2023 16:58;;NGAMFD;96;096 - Carlos Gardel;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;9/7/2025 21:00;48;59970;20/7/2025 16:43;1457;1790281;;;;;;;;;;;;;;;;false;false;-34.6027814, -58.4116586;20/7/2025 16:43;
6963;FIT;T4530;0000A0FED216500304E0;S/N 005634;12/7/2023 16:59;;NFJZJE;89;089 - Cabello;WRENCH_PRESSED;WRENCH_PRESSED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6970;FIT;T4582;0000DCBDD016500304E0;S/N 115894;12/7/2023 17:01;;NHHXOG;60;060 - 25 De Mayo;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;21/7/2025 08:37;0;0;21/7/2025 08:37;1742;2097685;;;;;;;;;;;;;;;;false;false;-34.6016509, -58.371079;21/7/2025 08:37;
6974;FIT;T4569;0000DA35D416500304E0;S/N 006473;12/7/2023 17:01;;NYKDQI;465;192 - HOSPITAL SIRIO;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;10/7/2025 07:49;5;4735;14/7/2025 05:45;1974;2509807;;;;;;;;;;;;;;;;false;false;-34.59066966722957, -58.50753666955483;14/7/2025 05:45;
6993;FIT;T4438;0000DA76D016500304E0;S/N 006730;12/7/2023 17:02;;NGURYC;522;119 - PLAZOLETA BENEDIT;WRENCH_PRESSED;WRENCH_PRESSED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7000;FIT;T4397;000093DBD016500304E0;S/N 006607;12/7/2023 17:02;;NVYSKI;200;200 - AUSTRIA Y FRENCH;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;18/7/2025 03:49;5;12568;21/7/2025 11:18;1539;1964603;;;;;;;;;;;;;;;;false;false;-34.5882997, -58.4042608;21/7/2025 11:18;
7001;FIT;T4396;00008C71D016500304E0;S/N 006760;12/7/2023 17:02;;NBWWED;277;292 - PLAZA BOLIVIA;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7017;FIT;T4247;0000524ED516500304E0;S/N005981;12/7/2023 17:05;;NDPBII;491;266 - PLAZA SABATTINI;WRENCH_PRESSED;WRENCH_PRESSED;;;AT_STATION;16/7/2025 11:27;7;3645;18/7/2025 18:58;1750;2290467;;;;;;;;;;;;;;;;false;false;-34.61200399005994, -58.44215423439331;18/7/2025 18:58;
7056;FIT;T4079;0000EB44D116500304E0;S/N 115891;12/7/2023 17:44;;NFYECG;368;378 - AGRONOMIA;WRENCH_PRESSED;NEED_CHECKUP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
